epoch,train_loss,val_throttle_mse,val_steer_mse
1,0.35715963018923136,0.08744578808546066,0.005151429679244757
2,0.1866539536223592,0.06309158354997635,0.004351570270955563
3,0.17324918672596476,0.06062307208776474,0.0033415546640753746
4,0.1641997514191178,0.05892997980117798,0.0029377900063991547
5,0.156069049874336,0.0668492540717125,0.0030957648996263742
6,0.15639655967351832,0.06889816373586655,0.0023975286167114973
7,0.1567312675811935,0.06005648151040077,0.0021895519457757473
8,0.15317378060919493,0.05805842578411102,0.0019624384585767984
9,0.15006797574999736,0.05791047587990761,0.0022740585263818502
10,0.14504352953932312,0.06385540217161179,0.0018919097492471337
11,0.1448184138228902,0.06755822151899338,0.001638439716771245
12,0.1410240790795145,0.05639595165848732,0.0015267104608938098
13,0.13997061998654856,0.0627596527338028,0.001432725228369236
14,0.13859477810666307,0.0599583201110363,0.001551382360048592
15,0.1345117145642954,0.06437789648771286,0.002411607885733247
16,0.1333771457124632,0.05864230543375015,0.0013013927964493632
17,0.12993443456393675,0.05953380838036537,0.0012418375117704272
18,0.12891816247834417,0.061768002808094025,0.0016708110924810171
19,0.12801213304466544,0.07796737551689148,0.001243110396899283
20,0.12558756253683856,0.07015802711248398,0.001205852022394538
21,0.12570094321704303,0.058114320039749146,0.001234729657880962
22,0.1220784541176593,0.07900307327508926,0.0012251613661646843
23,0.11951706405860421,0.05300483480095863,0.001100656809285283
24,0.1196029349048695,0.06720799952745438,0.001054670661687851
25,0.118100919871294,0.061615485697984695,0.0009322869009338319
26,0.11554308337025182,0.0663868859410286,0.0008967297035269439
27,0.11501268718944678,0.06364820897579193,0.000874886114615947
28,0.11387201883175353,0.0820336788892746,0.0011931030312553048
29,0.11318828522968805,0.06822836399078369,0.0009045980405062437
30,0.11120319856103865,0.051891960203647614,0.0009312393376603723
31,0.10855076308517934,0.054332684725522995,0.0008438380318693817
32,0.10824222661276482,0.04984833300113678,0.0008553187362849712
33,0.1072156807215388,0.055751461535692215,0.000936295255087316
34,0.10581657688436062,0.05335235223174095,0.0007512132287956774
35,0.10495294239565973,0.059216078370809555,0.000756777124479413
36,0.10398152029021802,0.08074592798948288,0.0006657931953668594
37,0.10288419797404247,0.05935690924525261,0.0008903269772417843
38,0.1008547386871097,0.05164492875337601,0.000733946799300611
39,0.10005351893516914,0.0553077757358551,0.0006061386084184051
40,0.10033636917489619,0.05425163730978966,0.001171274809166789
41,0.09719920220734815,0.05110292136669159,0.0006371744093485177
42,0.0996259321810306,0.05309710651636124,0.0006727356230840087
43,0.0959759268638856,0.05863209813833237,0.0009186030365526676
44,0.0958261597817961,0.0576338991522789,0.0006083228508941829
45,0.09471923800028852,0.050306227058172226,0.000749967060983181
46,0.09437167249446232,0.05434099957346916,0.0005260491161607206
47,0.09335398898377788,0.05466948822140694,0.0008009826415218413
48,0.09240633000875327,0.06102985143661499,0.0007947201956994832
49,0.09063795697527142,0.052828945219516754,0.0006721119862049818
50,0.09013390230687102,0.04932006821036339,0.0006912395474500954
51,0.08846173218667502,0.049479056149721146,0.0008243593038059771
52,0.09066408318201025,0.05019458010792732,0.000471783394459635
53,0.08865521087237002,0.055495474487543106,0.0008998230332508683
54,0.087445583940182,0.07733038067817688,0.0009129957179538906
55,0.08819763217908215,0.048007477074861526,0.0005109756020829082
56,0.0877040298406397,0.05266334116458893,0.00046573541476391256
57,0.08743831695144721,0.05189378187060356,0.0006329514435492456
58,0.08596513233664183,0.048463523387908936,0.000596379570197314
59,0.08372426127449835,0.05685315653681755,0.0004985860432498157
60,0.0824594525860645,0.05125417560338974,0.0005692081758752465
61,0.08364069584165394,0.04728052392601967,0.0013548254501074553
62,0.08201316864040133,0.04659634828567505,0.0006466199993155897
63,0.08117936235297973,0.05077102407813072,0.0005574475508183241
64,0.08028681910475731,0.04761282354593277,0.0004916390753351152
65,0.08158105007934341,0.05004764348268509,0.000509584613610059
66,0.08031410872549977,0.05318203940987587,0.0006990049732849002
67,0.08105132756620066,0.0506635345518589,0.0006061282474547625
68,0.07761345515697332,0.05517531931400299,0.0015516100684180856
69,0.07734070120859478,0.05365687981247902,0.0007061499054543674
70,0.07697464173771745,0.0473075732588768,0.0006209995481185615
71,0.0779726267278812,0.044990673661231995,0.00045236462028697133
72,0.07687688097022699,0.046730540692806244,0.000422592565882951
73,0.07399564528150464,0.045672398060560226,0.0005736357416026294
74,0.075817239410096,0.05170305818319321,0.0006266275886446238
75,0.07392749648772105,0.055384524166584015,0.00042971299262717366
76,0.07489016862550157,0.06119406968355179,0.000413844216382131
77,0.0726491847934818,0.05443232133984566,0.0004645929438993335
78,0.07176420548749905,0.0497451052069664,0.0005344529636204243
79,0.07599085848122365,0.05353367328643799,0.0006889645592309535
80,0.07178985284950039,0.04448441043496132,0.0004098084755241871
